,state_name,date,confirmed
2486,Mississippi,2020-02-27,0
2487,Mississippi,2020-02-28,0
2488,Mississippi,2020-02-29,0
2489,Mississippi,2020-03-01,0
2490,Mississippi,2020-03-02,0
2491,Mississippi,2020-03-03,0
2492,Mississippi,2020-03-04,0
2493,Mississippi,2020-03-05,0
2494,Mississippi,2020-03-06,0
2495,Mississippi,2020-03-07,0
2496,Mississippi,2020-03-08,0
2497,Mississippi,2020-03-09,0
2498,Mississippi,2020-03-10,0
2499,Mississippi,2020-03-11,0
2500,Mississippi,2020-03-12,1
2501,Mississippi,2020-03-13,6
2502,Mississippi,2020-03-14,10
2503,Mississippi,2020-03-15,10
2504,Mississippi,2020-03-16,12
2505,Mississippi,2020-03-17,21
2506,Mississippi,2020-03-18,34
2507,Mississippi,2020-03-19,50
2508,Mississippi,2020-03-20,80
2509,Mississippi,2020-03-21,140
2510,Mississippi,2020-03-22,208
2511,Mississippi,2020-03-23,249
2512,Mississippi,2020-03-24,314
2513,Mississippi,2020-03-25,376
2514,Mississippi,2020-03-26,484
2515,Mississippi,2020-03-27,484
2516,Mississippi,2020-03-28,484
2517,Mississippi,2020-03-29,756
2518,Mississippi,2020-03-30,845
2519,Mississippi,2020-03-31,935
2520,Mississippi,2020-04-01,1064
2521,Mississippi,2020-04-02,1178
2522,Mississippi,2020-04-03,1460
2523,Mississippi,2020-04-04,1566
2524,Mississippi,2020-04-05,1748
2525,Mississippi,2020-04-06,1848
2526,Mississippi,2020-04-07,1915
2527,Mississippi,2020-04-08,2003
2528,Mississippi,2020-04-09,2258
2529,Mississippi,2020-04-10,2465
2530,Mississippi,2020-04-11,2642
2531,Mississippi,2020-04-12,2781
2532,Mississippi,2020-04-13,2940
2533,Mississippi,2020-04-14,3087
2534,Mississippi,2020-04-15,3360
2535,Mississippi,2020-04-16,3620
2536,Mississippi,2020-04-17,3789
2537,Mississippi,2020-04-18,3972
2538,Mississippi,2020-04-19,4273
2539,Mississippi,2020-04-20,4508
2540,Mississippi,2020-04-21,4711
2541,Mississippi,2020-04-22,4893
2542,Mississippi,2020-04-23,5150
2543,Mississippi,2020-04-24,5430
2544,Mississippi,2020-04-25,5711
2545,Mississippi,2020-04-26,5907
2546,Mississippi,2020-04-27,6091
2547,Mississippi,2020-04-28,6342
2548,Montana,2020-01-22,0
2549,Montana,2020-01-23,0
2550,Montana,2020-01-24,0
2551,Montana,2020-01-25,0
2552,Montana,2020-01-26,0
2553,Montana,2020-01-27,0
2554,Montana,2020-01-28,0
2555,Montana,2020-01-29,0
2556,Montana,2020-01-30,0
2557,Montana,2020-01-31,0
2558,Montana,2020-02-01,0
2559,Montana,2020-02-02,0
2560,Montana,2020-02-03,0
2561,Montana,2020-02-04,0
2562,Montana,2020-02-05,0
2563,Montana,2020-02-06,0
2564,Montana,2020-02-07,0
2565,Montana,2020-02-08,0
2566,Montana,2020-02-09,0
2567,Montana,2020-02-10,0
2568,Montana,2020-02-11,0
2569,Montana,2020-02-12,0
2570,Montana,2020-02-13,0
2571,Montana,2020-02-14,0
2572,Montana,2020-02-15,0
2573,Montana,2020-02-16,0
2574,Montana,2020-02-17,0
2575,Montana,2020-02-18,0
2576,Montana,2020-02-19,0
2577,Montana,2020-02-20,0
2578,Montana,2020-02-21,0
2579,Montana,2020-02-22,0
2580,Montana,2020-02-23,0
2581,Montana,2020-02-24,0
2582,Montana,2020-02-25,0
2583,Montana,2020-02-26,0
2584,Montana,2020-02-27,0
2585,Montana,2020-02-28,0
2586,Montana,2020-02-29,0
2587,Montana,2020-03-01,0
2588,Montana,2020-03-02,0
2589,Montana,2020-03-03,0
2590,Montana,2020-03-04,0
2591,Montana,2020-03-05,0
2592,Montana,2020-03-06,0
2593,Montana,2020-03-07,0
2594,Montana,2020-03-08,0
2595,Montana,2020-03-09,0
2596,Montana,2020-03-10,0
2597,Montana,2020-03-11,0
2598,Montana,2020-03-12,0
2599,Montana,2020-03-13,4
2600,Montana,2020-03-14,6
2601,Montana,2020-03-15,6
2602,Montana,2020-03-16,8
2603,Montana,2020-03-17,9
2604,Montana,2020-03-18,12
2605,Montana,2020-03-19,15
2606,Montana,2020-03-20,19
2607,Montana,2020-03-21,27
2608,Montana,2020-03-22,34
2609,Montana,2020-03-23,45
2610,Montana,2020-03-24,51
2611,Montana,2020-03-25,65
2612,Montana,2020-03-26,89
2613,Montana,2020-03-27,120
2614,Montana,2020-03-28,147
2615,Montana,2020-03-29,161
2616,Montana,2020-03-30,177
2617,Montana,2020-03-31,198
2618,Montana,2020-04-01,217
2619,Montana,2020-04-02,241
2620,Montana,2020-04-03,262
2621,Montana,2020-04-04,281
2622,Montana,2020-04-05,296
2623,Montana,2020-04-06,318
2624,Montana,2020-04-07,318
2625,Montana,2020-04-08,331
2626,Montana,2020-04-09,331
2627,Montana,2020-04-10,331
2628,Montana,2020-04-11,331
2629,Montana,2020-04-12,331
2630,Montana,2020-04-13,331
2631,Montana,2020-04-14,331
2632,Montana,2020-04-15,331
2633,Montana,2020-04-16,416
2634,Montana,2020-04-17,425
2635,Montana,2020-04-18,429
2636,Montana,2020-04-19,436
2637,Montana,2020-04-20,436
2638,Montana,2020-04-21,440
2639,Montana,2020-04-22,442
2640,Montana,2020-04-23,445
2641,Montana,2020-04-24,447
2642,Montana,2020-04-25,448
2643,Montana,2020-04-26,451
2644,Montana,2020-04-27,452
2645,Montana,2020-04-28,454
2646,North Carolina,2020-01-22,0
2647,North Carolina,2020-01-23,0
2648,North Carolina,2020-01-24,0
2649,North Carolina,2020-01-25,0
2650,North Carolina,2020-01-26,0
2651,North Carolina,2020-01-27,0
2652,North Carolina,2020-01-28,0
2653,North Carolina,2020-01-29,0
2654,North Carolina,2020-01-30,0
2655,North Carolina,2020-01-31,0
2656,North Carolina,2020-02-01,0
2657,North Carolina,2020-02-02,0
2658,North Carolina,2020-02-03,0
2659,North Carolina,2020-02-04,0
2660,North Carolina,2020-02-05,0
2661,North Carolina,2020-02-06,0
2662,North Carolina,2020-02-07,0
2663,North Carolina,2020-02-08,0
2664,North Carolina,2020-02-09,0
2665,North Carolina,2020-02-10,0
2666,North Carolina,2020-02-11,0
2667,North Carolina,2020-02-12,0
2668,North Carolina,2020-02-13,0
2669,North Carolina,2020-02-14,0
2670,North Carolina,2020-02-15,0
2671,North Carolina,2020-02-16,0
2672,North Carolina,2020-02-17,0
2673,North Carolina,2020-02-18,0
2674,North Carolina,2020-02-19,0
2675,North Carolina,2020-02-20,0
2676,North Carolina,2020-02-21,0
2677,North Carolina,2020-02-22,0
2678,North Carolina,2020-02-23,0
2679,North Carolina,2020-02-24,0
2680,North Carolina,2020-02-25,0
2681,North Carolina,2020-02-26,0
2682,North Carolina,2020-02-27,0
2683,North Carolina,2020-02-28,0
2684,North Carolina,2020-02-29,0
2685,North Carolina,2020-03-01,0
2686,North Carolina,2020-03-02,0
2687,North Carolina,2020-03-03,1
2688,North Carolina,2020-03-04,1
2689,North Carolina,2020-03-05,1
2690,North Carolina,2020-03-06,2
2691,North Carolina,2020-03-07,2
2692,North Carolina,2020-03-08,2
2693,North Carolina,2020-03-09,7
2694,North Carolina,2020-03-10,8
2695,North Carolina,2020-03-11,17
2696,North Carolina,2020-03-12,16
2697,North Carolina,2020-03-13,17
2698,North Carolina,2020-03-14,32
2699,North Carolina,2020-03-15,33
2700,North Carolina,2020-03-16,40
2701,North Carolina,2020-03-17,40
2702,North Carolina,2020-03-18,63
2703,North Carolina,2020-03-19,137
2704,North Carolina,2020-03-20,137
2705,North Carolina,2020-03-21,184
2706,North Carolina,2020-03-22,255
2707,North Carolina,2020-03-23,290
2708,North Carolina,2020-03-24,392
2709,North Carolina,2020-03-25,495
2710,North Carolina,2020-03-26,622
2711,North Carolina,2020-03-27,763
2712,North Carolina,2020-03-28,929
2713,North Carolina,2020-03-29,1163
2714,North Carolina,2020-03-30,1302
2715,North Carolina,2020-03-31,1491
2716,North Carolina,2020-04-01,1580
2717,North Carolina,2020-04-02,1855
2718,North Carolina,2020-04-03,2093
2719,North Carolina,2020-04-04,2402
2720,North Carolina,2020-04-05,2585
2721,North Carolina,2020-04-06,2870
2722,North Carolina,2020-04-07,3221
2723,North Carolina,2020-04-08,3426
2724,North Carolina,2020-04-09,3654
2725,North Carolina,2020-04-10,3909
2726,North Carolina,2020-04-11,4311
2727,North Carolina,2020-04-12,4524
2728,North Carolina,2020-04-13,4808
2729,North Carolina,2020-04-14,5023
2730,North Carolina,2020-04-15,5099
2731,North Carolina,2020-04-16,5374
2732,North Carolina,2020-04-17,5853
2733,North Carolina,2020-04-18,6119
2734,North Carolina,2020-04-19,6443
2735,North Carolina,2020-04-20,6680
2736,North Carolina,2020-04-21,6843
2737,North Carolina,2020-04-22,7074
2738,North Carolina,2020-04-23,7380
2739,North Carolina,2020-04-24,7783
2740,North Carolina,2020-04-25,8233
2741,North Carolina,2020-04-26,8481
2742,North Carolina,2020-04-27,8680
2743,North Carolina,2020-04-28,9188
2744,North Dakota,2020-01-22,0
2745,North Dakota,2020-01-23,0
2746,North Dakota,2020-01-24,0
2747,North Dakota,2020-01-25,0
2748,North Dakota,2020-01-26,0
2749,North Dakota,2020-01-27,0
2750,North Dakota,2020-01-28,0
2751,North Dakota,2020-01-29,0
2752,North Dakota,2020-01-30,0
2753,North Dakota,2020-01-31,0
2754,North Dakota,2020-02-01,0
2755,North Dakota,2020-02-02,0
2756,North Dakota,2020-02-03,0
2757,North Dakota,2020-02-04,0
2758,North Dakota,2020-02-05,0
2759,North Dakota,2020-02-06,0
2760,North Dakota,2020-02-07,0
2761,North Dakota,2020-02-08,0
2762,North Dakota,2020-02-09,0
2763,North Dakota,2020-02-10,0
2764,North Dakota,2020-02-11,0
2765,North Dakota,2020-02-12,0
2766,North Dakota,2020-02-13,0
2767,North Dakota,2020-02-14,0
2768,North Dakota,2020-02-15,0
2769,North Dakota,2020-02-16,0
2770,North Dakota,2020-02-17,0
2771,North Dakota,2020-02-18,0
2772,North Dakota,2020-02-19,0
2773,North Dakota,2020-02-20,0
2774,North Dakota,2020-02-21,0
2775,North Dakota,2020-02-22,0
2776,North Dakota,2020-02-23,0
2777,North Dakota,2020-02-24,0
2778,North Dakota,2020-02-25,0
2779,North Dakota,2020-02-26,0
2780,North Dakota,2020-02-27,0
2781,North Dakota,2020-02-28,0
2782,North Dakota,2020-02-29,0
2783,North Dakota,2020-03-01,0
2784,North Dakota,2020-03-02,0
2785,North Dakota,2020-03-03,0
2786,North Dakota,2020-03-04,0
2787,North Dakota,2020-03-05,0
2788,North Dakota,2020-03-06,0
2789,North Dakota,2020-03-07,0
2790,North Dakota,2020-03-08,0
2791,North Dakota,2020-03-09,0
2792,North Dakota,2020-03-10,0
2793,North Dakota,2020-03-11,0
2794,North Dakota,2020-03-12,1
2795,North Dakota,2020-03-13,1
2796,North Dakota,2020-03-14,1
2797,North Dakota,2020-03-15,1
2798,North Dakota,2020-03-16,1
2799,North Dakota,2020-03-17,5
2800,North Dakota,2020-03-18,7
2801,North Dakota,2020-03-19,19
2802,North Dakota,2020-03-20,26
2803,North Dakota,2020-03-21,28
2804,North Dakota,2020-03-22,30
2805,North Dakota,2020-03-23,32
2806,North Dakota,2020-03-24,36
2807,North Dakota,2020-03-25,45
2808,North Dakota,2020-03-26,58
2809,North Dakota,2020-03-27,68
2810,North Dakota,2020-03-28,93
2811,North Dakota,2020-03-29,97
2812,North Dakota,2020-03-30,109
2813,North Dakota,2020-03-31,126
2814,North Dakota,2020-04-01,147
2815,North Dakota,2020-04-02,159
2816,North Dakota,2020-04-03,173
2817,North Dakota,2020-04-04,186
2818,North Dakota,2020-04-05,207
2819,North Dakota,2020-04-06,225
2820,North Dakota,2020-04-07,237
2821,North Dakota,2020-04-08,251
2822,North Dakota,2020-04-09,269
2823,North Dakota,2020-04-10,278
2824,North Dakota,2020-04-11,293
2825,North Dakota,2020-04-12,308
2826,North Dakota,2020-04-13,331
2827,North Dakota,2020-04-14,341
2828,North Dakota,2020-04-15,365
2829,North Dakota,2020-04-16,393
2830,North Dakota,2020-04-17,393
2831,North Dakota,2020-04-18,393
2832,North Dakota,2020-04-19,393
2833,North Dakota,2020-04-20,627
2834,North Dakota,2020-04-21,643
2835,North Dakota,2020-04-22,679
2836,North Dakota,2020-04-23,709
2837,North Dakota,2020-04-24,748
2838,North Dakota,2020-04-25,803
2839,North Dakota,2020-04-26,867
2840,North Dakota,2020-04-27,942
2841,North Dakota,2020-04-28,991
2842,Nebraska,2020-01-22,0
2843,Nebraska,2020-01-23,0
2844,Nebraska,2020-01-24,0
2845,Nebraska,2020-01-25,0
2846,Nebraska,2020-01-26,0
2847,Nebraska,2020-01-27,0
2848,Nebraska,2020-01-28,0
2849,Nebraska,2020-01-29,0
2850,Nebraska,2020-01-30,0
2851,Nebraska,2020-01-31,0
2852,Nebraska,2020-02-01,0
2853,Nebraska,2020-02-02,0
2854,Nebraska,2020-02-03,0
2855,Nebraska,2020-02-04,0
2856,Nebraska,2020-02-05,0
2857,Nebraska,2020-02-06,0
2858,Nebraska,2020-02-07,0
2859,Nebraska,2020-02-08,0
2860,Nebraska,2020-02-09,0
2861,Nebraska,2020-02-10,0
2862,Nebraska,2020-02-11,0
2863,Nebraska,2020-02-12,0
2864,Nebraska,2020-02-13,0
2865,Nebraska,2020-02-14,0
2866,Nebraska,2020-02-15,0
2867,Nebraska,2020-02-16,0
2868,Nebraska,2020-02-17,0
2869,Nebraska,2020-02-18,0
2870,Nebraska,2020-02-19,0
2871,Nebraska,2020-02-20,0
2872,Nebraska,2020-02-21,0
2873,Nebraska,2020-02-22,0
2874,Nebraska,2020-02-23,0
2875,Nebraska,2020-02-24,0
2876,Nebraska,2020-02-25,0
2877,Nebraska,2020-02-26,0
2878,Nebraska,2020-02-27,0
2879,Nebraska,2020-02-28,0
2880,Nebraska,2020-02-29,0
2881,Nebraska,2020-03-01,0
2882,Nebraska,2020-03-02,0
2883,Nebraska,2020-03-03,0
2884,Nebraska,2020-03-04,0
2885,Nebraska,2020-03-05,0
2886,Nebraska,2020-03-06,1
2887,Nebraska,2020-03-07,1
2888,Nebraska,2020-03-08,1
2889,Nebraska,2020-03-09,4
2890,Nebraska,2020-03-10,5
2891,Nebraska,2020-03-11,10
2892,Nebraska,2020-03-12,11
2893,Nebraska,2020-03-13,13
2894,Nebraska,2020-03-14,18
2895,Nebraska,2020-03-15,18
2896,Nebraska,2020-03-16,18
2897,Nebraska,2020-03-17,24
2898,Nebraska,2020-03-18,30
2899,Nebraska,2020-03-19,31
2900,Nebraska,2020-03-20,36
2901,Nebraska,2020-03-21,45
2902,Nebraska,2020-03-22,49
2903,Nebraska,2020-03-23,52
2904,Nebraska,2020-03-24,55
2905,Nebraska,2020-03-25,62
2906,Nebraska,2020-03-26,76
2907,Nebraska,2020-03-27,83
2908,Nebraska,2020-03-28,108
2909,Nebraska,2020-03-29,129
2910,Nebraska,2020-03-30,153
2911,Nebraska,2020-03-31,177
2912,Nebraska,2020-04-01,214
2913,Nebraska,2020-04-02,254
2914,Nebraska,2020-04-03,284
2915,Nebraska,2020-04-04,318
2916,Nebraska,2020-04-05,354
2917,Nebraska,2020-04-06,402
2918,Nebraska,2020-04-07,478
2919,Nebraska,2020-04-08,523
2920,Nebraska,2020-04-09,577
2921,Nebraska,2020-04-10,647
2922,Nebraska,2020-04-11,704
2923,Nebraska,2020-04-12,758
2924,Nebraska,2020-04-13,833
2925,Nebraska,2020-04-14,875
2926,Nebraska,2020-04-15,917
2927,Nebraska,2020-04-16,961
2928,Nebraska,2020-04-17,1004
2929,Nebraska,2020-04-18,1164
2930,Nebraska,2020-04-19,1201
2931,Nebraska,2020-04-20,1294
2932,Nebraska,2020-04-21,1437
2933,Nebraska,2020-04-22,1677
2934,Nebraska,2020-04-23,1896
2935,Nebraska,2020-04-24,2111
2936,Nebraska,2020-04-25,2395
2937,Nebraska,2020-04-26,2518
2938,Nebraska,2020-04-27,2881
2939,Nebraska,2020-04-28,3281
2940,New Hampshire,2020-01-22,0
2941,New Hampshire,2020-01-23,0
2942,New Hampshire,2020-01-24,0
2943,New Hampshire,2020-01-25,0
2944,New Hampshire,2020-01-26,0
2945,New Hampshire,2020-01-27,0
2946,New Hampshire,2020-01-28,0
2947,New Hampshire,2020-01-29,0
2948,New Hampshire,2020-01-30,0
2949,New Hampshire,2020-01-31,0
2950,New Hampshire,2020-02-01,0
2951,New Hampshire,2020-02-02,0
2952,New Hampshire,2020-02-03,0
2953,New Hampshire,2020-02-04,0
2954,New Hampshire,2020-02-05,0
2955,New Hampshire,2020-02-06,0
2956,New Hampshire,2020-02-07,0
2957,New Hampshire,2020-02-08,0
2958,New Hampshire,2020-02-09,0
2959,New Hampshire,2020-02-10,0
2960,New Hampshire,2020-02-11,0
2961,New Hampshire,2020-02-12,0
2962,New Hampshire,2020-02-13,0
2963,New Hampshire,2020-02-14,0
2964,New Hampshire,2020-02-15,0
2965,New Hampshire,2020-02-16,0
2966,New Hampshire,2020-02-17,0
2967,New Hampshire,2020-02-18,0
2968,New Hampshire,2020-02-19,0
2969,New Hampshire,2020-02-20,0
2970,New Hampshire,2020-02-21,0
2971,New Hampshire,2020-02-22,0
2972,New Hampshire,2020-02-23,0
2973,New Hampshire,2020-02-24,0
2974,New Hampshire,2020-02-25,0
2975,New Hampshire,2020-02-26,0
2976,New Hampshire,2020-02-27,0
2977,New Hampshire,2020-02-28,0
2978,New Hampshire,2020-02-29,0
2979,New Hampshire,2020-03-01,0
2980,New Hampshire,2020-03-02,1
2981,New Hampshire,2020-03-03,2
2982,New Hampshire,2020-03-04,2
2983,New Hampshire,2020-03-05,2
2984,New Hampshire,2020-03-06,2
2985,New Hampshire,2020-03-07,2
2986,New Hampshire,2020-03-08,4
2987,New Hampshire,2020-03-09,4
2988,New Hampshire,2020-03-10,5
2989,New Hampshire,2020-03-11,5
2990,New Hampshire,2020-03-12,6
2991,New Hampshire,2020-03-13,6
2992,New Hampshire,2020-03-14,7
2993,New Hampshire,2020-03-15,13
2994,New Hampshire,2020-03-16,17
2995,New Hampshire,2020-03-17,26
2996,New Hampshire,2020-03-18,39
2997,New Hampshire,2020-03-19,44
2998,New Hampshire,2020-03-20,55
2999,New Hampshire,2020-03-21,65
3000,New Hampshire,2020-03-22,78
3001,New Hampshire,2020-03-23,102
3002,New Hampshire,2020-03-24,108
3003,New Hampshire,2020-03-25,137
3004,New Hampshire,2020-03-26,157
3005,New Hampshire,2020-03-27,187
3006,New Hampshire,2020-03-28,214
3007,New Hampshire,2020-03-29,268
3008,New Hampshire,2020-03-30,313
3009,New Hampshire,2020-03-31,367
3010,New Hampshire,2020-04-01,367
3011,New Hampshire,2020-04-02,479
3012,New Hampshire,2020-04-03,540
3013,New Hampshire,2020-04-04,620
3014,New Hampshire,2020-04-05,669
3015,New Hampshire,2020-04-06,715
3016,New Hampshire,2020-04-07,747
3017,New Hampshire,2020-04-08,788
3018,New Hampshire,2020-04-09,819
3019,New Hampshire,2020-04-10,885
3020,New Hampshire,2020-04-11,928
3021,New Hampshire,2020-04-12,985
3022,New Hampshire,2020-04-13,1019
3023,New Hampshire,2020-04-14,1091
3024,New Hampshire,2020-04-15,1139
3025,New Hampshire,2020-04-16,1211
3026,New Hampshire,2020-04-17,1285
3027,New Hampshire,2020-04-18,1342
3028,New Hampshire,2020-04-19,1392
3029,New Hampshire,2020-04-20,1447
3030,New Hampshire,2020-04-21,1491
3031,New Hampshire,2020-04-22,1588
3032,New Hampshire,2020-04-23,1670
3033,New Hampshire,2020-04-24,1719
3034,New Hampshire,2020-04-25,1790
3035,New Hampshire,2020-04-26,1864
3036,New Hampshire,2020-04-27,1937
3037,New Hampshire,2020-04-28,2010
3038,New Jersey,2020-01-22,0
3039,New Jersey,2020-01-23,0
3040,New Jersey,2020-01-24,0
3041,New Jersey,2020-01-25,0
3042,New Jersey,2020-01-26,0
3043,New Jersey,2020-01-27,0
3044,New Jersey,2020-01-28,0
3045,New Jersey,2020-01-29,0
3046,New Jersey,2020-01-30,0
3047,New Jersey,2020-01-31,0
3048,New Jersey,2020-02-01,0
3049,New Jersey,2020-02-02,0
3050,New Jersey,2020-02-03,0
3051,New Jersey,2020-02-04,0
3052,New Jersey,2020-02-05,0
3053,New Jersey,2020-02-06,0
3054,New Jersey,2020-02-07,0
3055,New Jersey,2020-02-08,0
3056,New Jersey,2020-02-09,0
3057,New Jersey,2020-02-10,0
3058,New Jersey,2020-02-11,0
3059,New Jersey,2020-02-12,0
3060,New Jersey,2020-02-13,0
3061,New Jersey,2020-02-14,0
3062,New Jersey,2020-02-15,0
3063,New Jersey,2020-02-16,0
3064,New Jersey,2020-02-17,0
3065,New Jersey,2020-02-18,0
3066,New Jersey,2020-02-19,0
3067,New Jersey,2020-02-20,0
3068,New Jersey,2020-02-21,0
3069,New Jersey,2020-02-22,0
3070,New Jersey,2020-02-23,0
3071,New Jersey,2020-02-24,0
3072,New Jersey,2020-02-25,0
3073,New Jersey,2020-02-26,0
3074,New Jersey,2020-02-27,0
3075,New Jersey,2020-02-28,0
3076,New Jersey,2020-02-29,0
3077,New Jersey,2020-03-01,0
3078,New Jersey,2020-03-02,0
3079,New Jersey,2020-03-03,0
3080,New Jersey,2020-03-04,0
3081,New Jersey,2020-03-05,2
3082,New Jersey,2020-03-06,2
3083,New Jersey,2020-03-07,4
3084,New Jersey,2020-03-08,5
3085,New Jersey,2020-03-09,15
3086,New Jersey,2020-03-10,23
3087,New Jersey,2020-03-11,23
3088,New Jersey,2020-03-12,29
3089,New Jersey,2020-03-13,56
3090,New Jersey,2020-03-14,72
3091,New Jersey,2020-03-15,98
3092,New Jersey,2020-03-16,176
3093,New Jersey,2020-03-17,267
3094,New Jersey,2020-03-18,417
3095,New Jersey,2020-03-19,742
3096,New Jersey,2020-03-20,890
3097,New Jersey,2020-03-21,1327
3098,New Jersey,2020-03-22,1914
3099,New Jersey,2020-03-23,2851
3100,New Jersey,2020-03-24,3675
3101,New Jersey,2020-03-25,4402
3102,New Jersey,2020-03-26,6331
3103,New Jersey,2020-03-27,8825
3104,New Jersey,2020-03-28,10836
3105,New Jersey,2020-03-29,13386
3106,New Jersey,2020-03-30,16636
3107,New Jersey,2020-03-31,18696
3108,New Jersey,2020-04-01,22255
3109,New Jersey,2020-04-02,25590
3110,New Jersey,2020-04-03,29895
3111,New Jersey,2020-04-04,34997
3112,New Jersey,2020-04-05,37505
3113,New Jersey,2020-04-06,41091
3114,New Jersey,2020-04-07,44416
3115,New Jersey,2020-04-08,47437
3116,New Jersey,2020-04-09,51393
3117,New Jersey,2020-04-10,54588
3118,New Jersey,2020-04-11,58151
3119,New Jersey,2020-04-12,61850
3120,New Jersey,2020-04-13,64655
3121,New Jersey,2020-04-14,68396
3122,New Jersey,2020-04-15,71030
3123,New Jersey,2020-04-16,75317
3124,New Jersey,2020-04-17,78796
3125,New Jersey,2020-04-18,81720
3126,New Jersey,2020-04-19,85301
3127,New Jersey,2020-04-20,88722
3128,New Jersey,2020-04-21,92373
3129,New Jersey,2020-04-22,95411
3130,New Jersey,2020-04-23,99989
3131,New Jersey,2020-04-24,102772
3132,New Jersey,2020-04-25,106074
3133,New Jersey,2020-04-26,109465
3134,New Jersey,2020-04-27,111478
3135,New Jersey,2020-04-28,114246
3136,New Mexico,2020-01-22,0
3137,New Mexico,2020-01-23,0
3138,New Mexico,2020-01-24,0
3139,New Mexico,2020-01-25,0
3140,New Mexico,2020-01-26,0
3141,New Mexico,2020-01-27,0
3142,New Mexico,2020-01-28,0
3143,New Mexico,2020-01-29,0
3144,New Mexico,2020-01-30,0
3145,New Mexico,2020-01-31,0
3146,New Mexico,2020-02-01,0
3147,New Mexico,2020-02-02,0
3148,New Mexico,2020-02-03,0
3149,New Mexico,2020-02-04,0
3150,New Mexico,2020-02-05,0
3151,New Mexico,2020-02-06,0
3152,New Mexico,2020-02-07,0
3153,New Mexico,2020-02-08,0
3154,New Mexico,2020-02-09,0
3155,New Mexico,2020-02-10,0
3156,New Mexico,2020-02-11,0
3157,New Mexico,2020-02-12,0
3158,New Mexico,2020-02-13,0
3159,New Mexico,2020-02-14,0
3160,New Mexico,2020-02-15,0
3161,New Mexico,2020-02-16,0
3162,New Mexico,2020-02-17,0
3163,New Mexico,2020-02-18,0
3164,New Mexico,2020-02-19,0
3165,New Mexico,2020-02-20,0
3166,New Mexico,2020-02-21,0
3167,New Mexico,2020-02-22,0
3168,New Mexico,2020-02-23,0
3169,New Mexico,2020-02-24,0
3170,New Mexico,2020-02-25,0
3171,New Mexico,2020-02-26,0
3172,New Mexico,2020-02-27,0
3173,New Mexico,2020-02-28,0
3174,New Mexico,2020-02-29,0
3175,New Mexico,2020-03-01,0
3176,New Mexico,2020-03-02,0
3177,New Mexico,2020-03-03,0
3178,New Mexico,2020-03-04,0
3179,New Mexico,2020-03-05,0
3180,New Mexico,2020-03-06,0
3181,New Mexico,2020-03-07,0
3182,New Mexico,2020-03-08,0
3183,New Mexico,2020-03-09,0
3184,New Mexico,2020-03-10,0
3185,New Mexico,2020-03-11,3
3186,New Mexico,2020-03-12,5
3187,New Mexico,2020-03-13,10
3188,New Mexico,2020-03-14,13
3189,New Mexico,2020-03-15,13
3190,New Mexico,2020-03-16,21
3191,New Mexico,2020-03-17,23
3192,New Mexico,2020-03-18,28
3193,New Mexico,2020-03-19,35
3194,New Mexico,2020-03-20,43
3195,New Mexico,2020-03-21,57
3196,New Mexico,2020-03-22,65
3197,New Mexico,2020-03-23,82
3198,New Mexico,2020-03-24,95
3199,New Mexico,2020-03-25,112
3200,New Mexico,2020-03-26,136
3201,New Mexico,2020-03-27,194
3202,New Mexico,2020-03-28,208
3203,New Mexico,2020-03-29,234
3204,New Mexico,2020-03-30,281
3205,New Mexico,2020-03-31,315
3206,New Mexico,2020-04-01,362
3207,New Mexico,2020-04-02,403
3208,New Mexico,2020-04-03,494
3209,New Mexico,2020-04-04,545
3210,New Mexico,2020-04-05,626
3211,New Mexico,2020-04-06,688
3212,New Mexico,2020-04-07,796
3213,New Mexico,2020-04-08,865
3214,New Mexico,2020-04-09,989
3215,New Mexico,2020-04-10,1090
3216,New Mexico,2020-04-11,1174
3217,New Mexico,2020-04-12,1245
3218,New Mexico,2020-04-13,1345
3219,New Mexico,2020-04-14,1345
3220,New Mexico,2020-04-15,1345
3221,New Mexico,2020-04-16,1597
3222,New Mexico,2020-04-17,1711
3223,New Mexico,2020-04-18,1798
3224,New Mexico,2020-04-19,1845
3225,New Mexico,2020-04-20,1971
3226,New Mexico,2020-04-21,1971
3227,New Mexico,2020-04-22,2210
3228,New Mexico,2020-04-23,2376
3229,New Mexico,2020-04-24,2521
3230,New Mexico,2020-04-25,2660
3231,New Mexico,2020-04-26,2724
3232,New Mexico,2020-04-27,2823
3233,New Mexico,2020-04-28,2974
3234,Nevada,2020-01-22,0
3235,Nevada,2020-01-23,0
3236,Nevada,2020-01-24,0
3237,Nevada,2020-01-25,0
3238,Nevada,2020-01-26,0
3239,Nevada,2020-01-27,0
3240,Nevada,2020-01-28,0
3241,Nevada,2020-01-29,0
3242,Nevada,2020-01-30,0
3243,Nevada,2020-01-31,0
3244,Nevada,2020-02-01,0
3245,Nevada,2020-02-02,0
3246,Nevada,2020-02-03,0
3247,Nevada,2020-02-04,0
3248,Nevada,2020-02-05,0
3249,Nevada,2020-02-06,0
3250,Nevada,2020-02-07,0
3251,Nevada,2020-02-08,0
3252,Nevada,2020-02-09,0
3253,Nevada,2020-02-10,0
3254,Nevada,2020-02-11,0
3255,Nevada,2020-02-12,0
3256,Nevada,2020-02-13,0
3257,Nevada,2020-02-14,0
3258,Nevada,2020-02-15,0
3259,Nevada,2020-02-16,0
3260,Nevada,2020-02-17,0
3261,Nevada,2020-02-18,0
